,area_text,geographic_level,state_code,geoid,year,local_area_unemployment,national_unemployment_rate_prev_year
16187,"Sierra Vista-Douglas, AZ Metropolitan Statistical Area",metropolitan_stat_area,04,434200,2012,9.0,8.9
16188,"Sierra Vista-Douglas, AZ Metropolitan Statistical Area",metropolitan_stat_area,04,434200,2013,9.3,8.1
16189,"Sierra Vista-Douglas, AZ Metropolitan Statistical Area",metropolitan_stat_area,04,434200,2014,8.4,7.4
16190,"Tucson, AZ Metropolitan Statistical Area",metropolitan_stat_area,04,460600,2010,9.3,9.3
16191,"Tucson, AZ Metropolitan Statistical Area",metropolitan_stat_area,04,460600,2011,8.4,9.6
16192,"Tucson, AZ Metropolitan Statistical Area",metropolitan_stat_area,04,460600,2012,7.4,8.9
16193,"Tucson, AZ Metropolitan Statistical Area",metropolitan_stat_area,04,460600,2013,6.8,8.1
16194,"Tucson, AZ Metropolitan Statistical Area",metropolitan_stat_area,04,460600,2014,6.0,7.4
16195,"Yuma, AZ Metropolitan Statistical Area",metropolitan_stat_area,04,497400,2010,25.0,9.3
16196,"Yuma, AZ Metropolitan Statistical Area",metropolitan_stat_area,04,497400,2011,24.1,9.6
16197,"Yuma, AZ Metropolitan Statistical Area",metropolitan_stat_area,04,497400,2012,23.9,8.9
16198,"Yuma, AZ Metropolitan Statistical Area",metropolitan_stat_area,04,497400,2013,25.6,8.1
16199,"Yuma, AZ Metropolitan Statistical Area",metropolitan_stat_area,04,497400,2014,22.9,7.4
16200,"Fayetteville-Springdale-Rogers, AR-MO Metropolitan Statistical Area",metropolitan_stat_area,05,222200,2010,6.5,9.3
16201,"Fayetteville-Springdale-Rogers, AR-MO Metropolitan Statistical Area",metropolitan_stat_area,05,222200,2011,6.2,9.6
16202,"Fayetteville-Springdale-Rogers, AR-MO Metropolitan Statistical Area",metropolitan_stat_area,05,222200,2012,5.6,8.9
16203,"Fayetteville-Springdale-Rogers, AR-MO Metropolitan Statistical Area",metropolitan_stat_area,05,222200,2013,5.4,8.1
16204,"Fayetteville-Springdale-Rogers, AR-MO Metropolitan Statistical Area",metropolitan_stat_area,05,222200,2014,4.5,7.4
16205,"Fort Smith, AR-OK Metropolitan Statistical Area",metropolitan_stat_area,05,229000,2010,8.2,9.3
16206,"Fort Smith, AR-OK Metropolitan Statistical Area",metropolitan_stat_area,05,229000,2011,8.4,9.6
16207,"Fort Smith, AR-OK Metropolitan Statistical Area",metropolitan_stat_area,05,229000,2012,7.8,8.9
16208,"Fort Smith, AR-OK Metropolitan Statistical Area",metropolitan_stat_area,05,229000,2013,7.6,8.1
16209,"Fort Smith, AR-OK Metropolitan Statistical Area",metropolitan_stat_area,05,229000,2014,5.9,7.4
16210,"Hot Springs, AR Metropolitan Statistical Area",metropolitan_stat_area,05,263000,2010,8.1,9.3
16211,"Hot Springs, AR Metropolitan Statistical Area",metropolitan_stat_area,05,263000,2011,8.3,9.6
16212,"Hot Springs, AR Metropolitan Statistical Area",metropolitan_stat_area,05,263000,2012,7.6,8.9
16213,"Hot Springs, AR Metropolitan Statistical Area",metropolitan_stat_area,05,263000,2013,7.4,8.1
16214,"Hot Springs, AR Metropolitan Statistical Area",metropolitan_stat_area,05,263000,2014,6.2,7.4
16215,"Jonesboro, AR Metropolitan Statistical Area",metropolitan_stat_area,05,278600,2010,7.5,9.3
16216,"Jonesboro, AR Metropolitan Statistical Area",metropolitan_stat_area,05,278600,2011,7.4,9.6
16217,"Jonesboro, AR Metropolitan Statistical Area",metropolitan_stat_area,05,278600,2012,6.9,8.9
16218,"Jonesboro, AR Metropolitan Statistical Area",metropolitan_stat_area,05,278600,2013,6.7,8.1
16219,"Jonesboro, AR Metropolitan Statistical Area",metropolitan_stat_area,05,278600,2014,5.6,7.4
16220,"Little Rock-North Little Rock-Conway, AR Metropolitan Statistical Area",metropolitan_stat_area,05,307800,2010,6.9,9.3
16221,"Little Rock-North Little Rock-Conway, AR Metropolitan Statistical Area",metropolitan_stat_area,05,307800,2011,6.9,9.6
16222,"Little Rock-North Little Rock-Conway, AR Metropolitan Statistical Area",metropolitan_stat_area,05,307800,2012,6.4,8.9
16223,"Little Rock-North Little Rock-Conway, AR Metropolitan Statistical Area",metropolitan_stat_area,05,307800,2013,6.2,8.1
16224,"Little Rock-North Little Rock-Conway, AR Metropolitan Statistical Area",metropolitan_stat_area,05,307800,2014,5.3,7.4
16225,"Pine Bluff, AR Metropolitan Statistical Area",metropolitan_stat_area,05,382200,2010,9.8,9.3
16226,"Pine Bluff, AR Metropolitan Statistical Area",metropolitan_stat_area,05,382200,2011,10.3,9.6
16227,"Pine Bluff, AR Metropolitan Statistical Area",metropolitan_stat_area,05,382200,2012,9.3,8.9
16228,"Pine Bluff, AR Metropolitan Statistical Area",metropolitan_stat_area,05,382200,2013,9.6,8.1
16229,"Pine Bluff, AR Metropolitan Statistical Area",metropolitan_stat_area,05,382200,2014,8.2,7.4
16230,"Bakersfield, CA Metropolitan Statistical Area",metropolitan_stat_area,06,125400,2010,16.0,9.3
16231,"Bakersfield, CA Metropolitan Statistical Area",metropolitan_stat_area,06,125400,2011,15.1,9.6
16232,"Bakersfield, CA Metropolitan Statistical Area",metropolitan_stat_area,06,125400,2012,13.4,8.9
16233,"Bakersfield, CA Metropolitan Statistical Area",metropolitan_stat_area,06,125400,2013,11.9,8.1
16234,"Bakersfield, CA Metropolitan Statistical Area",metropolitan_stat_area,06,125400,2014,10.5,7.4
16235,"Chico, CA Metropolitan Statistical Area",metropolitan_stat_area,06,170200,2010,14.2,9.3
16236,"Chico, CA Metropolitan Statistical Area",metropolitan_stat_area,06,170200,2011,13.9,9.6
16237,"Chico, CA Metropolitan Statistical Area",metropolitan_stat_area,06,170200,2012,12.3,8.9
16238,"Chico, CA Metropolitan Statistical Area",metropolitan_stat_area,06,170200,2013,10.4,8.1
16239,"Chico, CA Metropolitan Statistical Area",metropolitan_stat_area,06,170200,2014,8.7,7.4
16240,"El Centro, CA Metropolitan Statistical Area",metropolitan_stat_area,06,209400,2010,29.4,9.3
16241,"El Centro, CA Metropolitan Statistical Area",metropolitan_stat_area,06,209400,2011,29.3,9.6
16242,"El Centro, CA Metropolitan Statistical Area",metropolitan_stat_area,06,209400,2012,27.7,8.9
16243,"El Centro, CA Metropolitan Statistical Area",metropolitan_stat_area,06,209400,2013,25.3,8.1
16244,"El Centro, CA Metropolitan Statistical Area",metropolitan_stat_area,06,209400,2014,24.3,7.4
16245,"Fresno, CA Metropolitan Statistical Area",metropolitan_stat_area,06,234200,2010,17.1,9.3
16246,"Fresno, CA Metropolitan Statistical Area",metropolitan_stat_area,06,234200,2011,16.8,9.6
16247,"Fresno, CA Metropolitan Statistical Area",metropolitan_stat_area,06,234200,2012,15.4,8.9
16248,"Fresno, CA Metropolitan Statistical Area",metropolitan_stat_area,06,234200,2013,13.4,8.1
16249,"Fresno, CA Metropolitan Statistical Area",metropolitan_stat_area,06,234200,2014,11.7,7.4
16250,"Hanford-Corcoran, CA Metropolitan Statistical Area",metropolitan_stat_area,06,252600,2010,16.5,9.3
16251,"Hanford-Corcoran, CA Metropolitan Statistical Area",metropolitan_stat_area,06,252600,2011,16.2,9.6
16252,"Hanford-Corcoran, CA Metropolitan Statistical Area",metropolitan_stat_area,06,252600,2012,15.1,8.9
16253,"Hanford-Corcoran, CA Metropolitan Statistical Area",metropolitan_stat_area,06,252600,2013,13.6,8.1
16254,"Hanford-Corcoran, CA Metropolitan Statistical Area",metropolitan_stat_area,06,252600,2014,12.1,7.4
16255,"Los Angeles-Long Beach-Anaheim, CA Metropolitan Statistical Area",metropolitan_stat_area,06,310800,2010,12.0,9.3
16256,"Los Angeles-Long Beach-Anaheim, CA Metropolitan Statistical Area",metropolitan_stat_area,06,310800,2011,11.5,9.6
16257,"Los Angeles-Long Beach-Anaheim, CA Metropolitan Statistical Area",metropolitan_stat_area,06,310800,2012,10.3,8.9
16258,"Los Angeles-Long Beach-Anaheim, CA Metropolitan Statistical Area",metropolitan_stat_area,06,310800,2013,9.0,8.1
16259,"Los Angeles-Long Beach-Anaheim, CA Metropolitan Statistical Area",metropolitan_stat_area,06,310800,2014,7.6,7.4
16260,"Madera, CA Metropolitan Statistical Area",metropolitan_stat_area,06,314600,2010,17.0,9.3
16261,"Madera, CA Metropolitan Statistical Area",metropolitan_stat_area,06,314600,2011,16.4,9.6
16262,"Madera, CA Metropolitan Statistical Area",metropolitan_stat_area,06,314600,2012,14.7,8.9
16263,"Madera, CA Metropolitan Statistical Area",metropolitan_stat_area,06,314600,2013,12.7,8.1
16264,"Madera, CA Metropolitan Statistical Area",metropolitan_stat_area,06,314600,2014,11.3,7.4
16265,"Merced, CA Metropolitan Statistical Area",metropolitan_stat_area,06,329000,2010,18.4,9.3
16266,"Merced, CA Metropolitan Statistical Area",metropolitan_stat_area,06,329000,2011,17.9,9.6
16267,"Merced, CA Metropolitan Statistical Area",metropolitan_stat_area,06,329000,2012,16.6,8.9
16268,"Merced, CA Metropolitan Statistical Area",metropolitan_stat_area,06,329000,2013,14.7,8.1
16269,"Merced, CA Metropolitan Statistical Area",metropolitan_stat_area,06,329000,2014,13.0,7.4
16270,"Modesto, CA Metropolitan Statistical Area",metropolitan_stat_area,06,337000,2010,17.3,9.3
16271,"Modesto, CA Metropolitan Statistical Area",metropolitan_stat_area,06,337000,2011,16.8,9.6
16272,"Modesto, CA Metropolitan Statistical Area",metropolitan_stat_area,06,337000,2012,15.1,8.9
16273,"Modesto, CA Metropolitan Statistical Area",metropolitan_stat_area,06,337000,2013,13.1,8.1
16274,"Modesto, CA Metropolitan Statistical Area",metropolitan_stat_area,06,337000,2014,11.3,7.4
16275,"Napa, CA Metropolitan Statistical Area",metropolitan_stat_area,06,349000,2010,10.6,9.3
16276,"Napa, CA Metropolitan Statistical Area",metropolitan_stat_area,06,349000,2011,10.0,9.6
16277,"Napa, CA Metropolitan Statistical Area",metropolitan_stat_area,06,349000,2012,8.6,8.9
16278,"Napa, CA Metropolitan Statistical Area",metropolitan_stat_area,06,349000,2013,7.0,8.1
16279,"Napa, CA Metropolitan Statistical Area",metropolitan_stat_area,06,349000,2014,5.7,7.4
16280,"Oxnard-Thousand Oaks-Ventura, CA Metropolitan Statistical Area",metropolitan_stat_area,06,371000,2010,11.1,9.3
16281,"Oxnard-Thousand Oaks-Ventura, CA Metropolitan Statistical Area",metropolitan_stat_area,06,371000,2011,10.4,9.6
16282,"Oxnard-Thousand Oaks-Ventura, CA Metropolitan Statistical Area",metropolitan_stat_area,06,371000,2012,9.2,8.9
16283,"Oxnard-Thousand Oaks-Ventura, CA Metropolitan Statistical Area",metropolitan_stat_area,06,371000,2013,8.0,8.1
16284,"Oxnard-Thousand Oaks-Ventura, CA Metropolitan Statistical Area",metropolitan_stat_area,06,371000,2014,6.7,7.4
16285,"Redding, CA Metropolitan Statistical Area",metropolitan_stat_area,06,398200,2010,17.2,9.3
16286,"Redding, CA Metropolitan Statistical Area",metropolitan_stat_area,06,398200,2011,16.2,9.6
16287,"Redding, CA Metropolitan Statistical Area",metropolitan_stat_area,06,398200,2012,14.4,8.9
16288,"Redding, CA Metropolitan Statistical Area",metropolitan_stat_area,06,398200,2013,12.0,8.1
16289,"Redding, CA Metropolitan Statistical Area",metropolitan_stat_area,06,398200,2014,9.7,7.4
16290,"Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area",metropolitan_stat_area,06,401400,2010,14.0,9.3
16291,"Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area",metropolitan_stat_area,06,401400,2011,13.3,9.6
16292,"Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area",metropolitan_stat_area,06,401400,2012,11.7,8.9
16293,"Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area",metropolitan_stat_area,06,401400,2013,10.0,8.1
16294,"Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area",metropolitan_stat_area,06,401400,2014,8.2,7.4
16295,"Sacramento--Roseville--Arden-Arcade, CA Metropolitan Statistical Area",metropolitan_stat_area,06,409000,2010,12.7,9.3
16296,"Sacramento--Roseville--Arden-Arcade, CA Metropolitan Statistical Area",metropolitan_stat_area,06,409000,2011,12.0,9.6
16297,"Sacramento--Roseville--Arden-Arcade, CA Metropolitan Statistical Area",metropolitan_stat_area,06,409000,2012,10.5,8.9
16298,"Sacramento--Roseville--Arden-Arcade, CA Metropolitan Statistical Area",metropolitan_stat_area,06,409000,2013,8.8,8.1
16299,"Sacramento--Roseville--Arden-Arcade, CA Metropolitan Statistical Area",metropolitan_stat_area,06,409000,2014,7.2,7.4
16300,"Salinas, CA Metropolitan Statistical Area",metropolitan_stat_area,06,415000,2010,13.0,9.3
16301,"Salinas, CA Metropolitan Statistical Area",metropolitan_stat_area,06,415000,2011,12.9,9.6
16302,"Salinas, CA Metropolitan Statistical Area",metropolitan_stat_area,06,415000,2012,11.8,8.9
16303,"Salinas, CA Metropolitan Statistical Area",metropolitan_stat_area,06,415000,2013,10.4,8.1
16304,"Salinas, CA Metropolitan Statistical Area",metropolitan_stat_area,06,415000,2014,9.2,7.4
16305,"San Diego-Carlsbad, CA Metropolitan Statistical Area",metropolitan_stat_area,06,417400,2010,11.0,9.3
16306,"San Diego-Carlsbad, CA Metropolitan Statistical Area",metropolitan_stat_area,06,417400,2011,10.5,9.6
16307,"San Diego-Carlsbad, CA Metropolitan Statistical Area",metropolitan_stat_area,06,417400,2012,9.3,8.9
16308,"San Diego-Carlsbad, CA Metropolitan Statistical Area",metropolitan_stat_area,06,417400,2013,7.9,8.1
16309,"San Diego-Carlsbad, CA Metropolitan Statistical Area",metropolitan_stat_area,06,417400,2014,6.5,7.4
16310,"San Francisco-Oakland-Hayward, CA Metropolitan Statistical Area",metropolitan_stat_area,06,418600,2010,10.1,9.3
16311,"San Francisco-Oakland-Hayward, CA Metropolitan Statistical Area",metropolitan_stat_area,06,418600,2011,9.3,9.6
16312,"San Francisco-Oakland-Hayward, CA Metropolitan Statistical Area",metropolitan_stat_area,06,418600,2012,7.9,8.9
16313,"San Francisco-Oakland-Hayward, CA Metropolitan Statistical Area",metropolitan_stat_area,06,418600,2013,6.5,8.1
16314,"San Francisco-Oakland-Hayward, CA Metropolitan Statistical Area",metropolitan_stat_area,06,418600,2014,5.3,7.4
16315,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",metropolitan_stat_area,06,419400,2010,10.8,9.3
16316,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",metropolitan_stat_area,06,419400,2011,9.6,9.6
16317,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",metropolitan_stat_area,06,419400,2012,8.2,8.9
16318,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",metropolitan_stat_area,06,419400,2013,6.7,8.1
16319,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",metropolitan_stat_area,06,419400,2014,5.3,7.4
16320,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metropolitan Statistical Area",metropolitan_stat_area,06,420200,2010,10.2,9.3
16321,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metropolitan Statistical Area",metropolitan_stat_area,06,420200,2011,9.7,9.6
16322,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metropolitan Statistical Area",metropolitan_stat_area,06,420200,2012,8.4,8.9
16323,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metropolitan Statistical Area",metropolitan_stat_area,06,420200,2013,6.9,8.1
16324,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metropolitan Statistical Area",metropolitan_stat_area,06,420200,2014,5.6,7.4
16325,"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",metropolitan_stat_area,06,421000,2010,13.6,9.3
16326,"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",metropolitan_stat_area,06,421000,2011,13.3,9.6
16327,"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",metropolitan_stat_area,06,421000,2012,12.0,8.9
16328,"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",metropolitan_stat_area,06,421000,2013,10.4,8.1
16329,"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",metropolitan_stat_area,06,421000,2014,8.9,7.4
16330,"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",metropolitan_stat_area,06,422000,2010,9.9,9.3
16331,"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",metropolitan_stat_area,06,422000,2011,9.5,9.6
16332,"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",metropolitan_stat_area,06,422000,2012,8.5,8.9
16333,"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",metropolitan_stat_area,06,422000,2013,7.3,8.1
16334,"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",metropolitan_stat_area,06,422000,2014,6.2,7.4
16335,"Santa Rosa, CA Metropolitan Statistical Area",metropolitan_stat_area,06,422200,2010,11.1,9.3
16336,"Santa Rosa, CA Metropolitan Statistical Area",metropolitan_stat_area,06,422200,2011,10.4,9.6
16337,"Santa Rosa, CA Metropolitan Statistical Area",metropolitan_stat_area,06,422200,2012,9.0,8.9
16338,"Santa Rosa, CA Metropolitan Statistical Area",metropolitan_stat_area,06,422200,2013,7.2,8.1
16339,"Santa Rosa, CA Metropolitan Statistical Area",metropolitan_stat_area,06,422200,2014,5.7,7.4
16340,"Stockton-Lodi, CA Metropolitan Statistical Area",metropolitan_stat_area,06,447000,2010,16.9,9.3
16341,"Stockton-Lodi, CA Metropolitan Statistical Area",metropolitan_stat_area,06,447000,2011,16.5,9.6
16342,"Stockton-Lodi, CA Metropolitan Statistical Area",metropolitan_stat_area,06,447000,2012,14.6,8.9
16343,"Stockton-Lodi, CA Metropolitan Statistical Area",metropolitan_stat_area,06,447000,2013,12.5,8.1
16344,"Stockton-Lodi, CA Metropolitan Statistical Area",metropolitan_stat_area,06,447000,2014,10.7,7.4
16345,"Vallejo-Fairfield, CA Metropolitan Statistical Area",metropolitan_stat_area,06,467000,2010,12.8,9.3
16346,"Vallejo-Fairfield, CA Metropolitan Statistical Area",metropolitan_stat_area,06,467000,2011,12.4,9.6
16347,"Vallejo-Fairfield, CA Metropolitan Statistical Area",metropolitan_stat_area,06,467000,2012,10.9,8.9
16348,"Vallejo-Fairfield, CA Metropolitan Statistical Area",metropolitan_stat_area,06,467000,2013,9.2,8.1
16349,"Vallejo-Fairfield, CA Metropolitan Statistical Area",metropolitan_stat_area,06,467000,2014,7.6,7.4
16350,"Visalia-Porterville, CA Metropolitan Statistical Area",metropolitan_stat_area,06,473000,2010,17.6,9.3
16351,"Visalia-Porterville, CA Metropolitan Statistical Area",metropolitan_stat_area,06,473000,2011,17.4,9.6
16352,"Visalia-Porterville, CA Metropolitan Statistical Area",metropolitan_stat_area,06,473000,2012,16.4,8.9
16353,"Visalia-Porterville, CA Metropolitan Statistical Area",metropolitan_stat_area,06,473000,2013,14.5,8.1
16354,"Visalia-Porterville, CA Metropolitan Statistical Area",metropolitan_stat_area,06,473000,2014,13.3,7.4
16355,"Yuba City, CA Metropolitan Statistical Area",metropolitan_stat_area,06,497000,2010,18.5,9.3
16356,"Yuba City, CA Metropolitan Statistical Area",metropolitan_stat_area,06,497000,2011,18.0,9.6
16357,"Yuba City, CA Metropolitan Statistical Area",metropolitan_stat_area,06,497000,2012,16.5,8.9
16358,"Yuba City, CA Metropolitan Statistical Area",metropolitan_stat_area,06,497000,2013,14.2,8.1
16359,"Yuba City, CA Metropolitan Statistical Area",metropolitan_stat_area,06,497000,2014,12.2,7.4
16360,"Boulder, CO Metropolitan Statistical Area",metropolitan_stat_area,08,145000,2010,7.4,9.3
16361,"Boulder, CO Metropolitan Statistical Area",metropolitan_stat_area,08,145000,2011,6.7,9.6
16362,"Boulder, CO Metropolitan Statistical Area",metropolitan_stat_area,08,145000,2012,6.3,8.9
16363,"Boulder, CO Metropolitan Statistical Area",metropolitan_stat_area,08,145000,2013,5.4,8.1
16364,"Boulder, CO Metropolitan Statistical Area",metropolitan_stat_area,08,145000,2014,4.1,7.4
16365,"Colorado Springs, CO Metropolitan Statistical Area",metropolitan_stat_area,08,178200,2010,9.8,9.3
16366,"Colorado Springs, CO Metropolitan Statistical Area",metropolitan_stat_area,08,178200,2011,9.4,9.6
16367,"Colorado Springs, CO Metropolitan Statistical Area",metropolitan_stat_area,08,178200,2012,9.0,8.9
16368,"Colorado Springs, CO Metropolitan Statistical Area",metropolitan_stat_area,08,178200,2013,7.8,8.1
16369,"Colorado Springs, CO Metropolitan Statistical Area",metropolitan_stat_area,08,178200,2014,6.0,7.4
16370,"Denver-Aurora-Lakewood, CO Metropolitan Statistical Area",metropolitan_stat_area,08,197400,2010,9.1,9.3
16371,"Denver-Aurora-Lakewood, CO Metropolitan Statistical Area",metropolitan_stat_area,08,197400,2011,8.6,9.6
16372,"Denver-Aurora-Lakewood, CO Metropolitan Statistical Area",metropolitan_stat_area,08,197400,2012,7.8,8.9
16373,"Denver-Aurora-Lakewood, CO Metropolitan Statistical Area",metropolitan_stat_area,08,197400,2013,6.5,8.1
16374,"Denver-Aurora-Lakewood, CO Metropolitan Statistical Area",metropolitan_stat_area,08,197400,2014,4.8,7.4
16375,"Fort Collins, CO Metropolitan Statistical Area",metropolitan_stat_area,08,226600,2010,8.1,9.3
16376,"Fort Collins, CO Metropolitan Statistical Area",metropolitan_stat_area,08,226600,2011,7.4,9.6
16377,"Fort Collins, CO Metropolitan Statistical Area",metropolitan_stat_area,08,226600,2012,6.8,8.9
